tilsynid,org_navn,orgnummer,adresse,postnr,poststed,kategori1,kategori2,kategori3,kategori4,karakter1,karakter2,karakter3,karakter4,total_karakter,dato,tilsynsbesoektype,tilsynsobjektid,sakref,status
Z1707241300383140240WYTWG_TilsynAvtale,Oslo Raw,915246354,Ullevålsveien 89,0359,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,1,1,24072017,0,Z1707111316078923233GGXQA_Tilsynsobjekt,2017/148642,0
Z1710250936021030239HHMHU_TilsynAvtale,Txotx Pintxos bar,994914375,TRONDHEIMSVEIEN 2 Bygg G    Bygg G,0560,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,1,0,1,24102017,0,Z1609161227001813125HSDYQ_Tilsynsobjekt,2017/221377,0
Z1710251608543740239AFHVI_TilsynAvtale,Cafe Stamboul Cafe Berfin ANS,983865380,VOGTS GATE 45,0477,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,1,25102017,0,Z1006052054409061126CEMQW_Tilsynsobjekt,2017/222686,0
Z1806061030322240239NAFYN_TilsynAvtale,Lekter'n AS,972030805,STRANDEN 3,0250,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,0,2,05062018,0,Z1107050935421970142FBRIZ_Tilsynsobjekt,2018/79591,0
Z1806131350215940239NRISX_TilsynAvtale,Mirabel Sørenga,918111409,Sørengkaia 163,0194,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,2,1,1,2,13062018,0,Z1705191648158163252ZNNHL_Tilsynsobjekt,2018/137858,0
Z1806050955301310240WATUQ_TilsynAvtale,Fjordcafèen,874113662,BYGDØYNESVEIEN 37,0286,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,01062018,0,Z1601151157593643159YWBQN_Tilsynsobjekt,2018/123840,0
Z1801190914549830239IRJPK_TilsynAvtale,Sørkedalen Landhandel,989725009,Sørkedalsveien 1014,0758,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,2,1,1,2,18012018,0,Z1006052056241671127BTTEF_Tilsynsobjekt,2018/15104,0
Z1804171019177500239YLVVU_TilsynAvtale,Eldhuset Bislett,918285393,DALSBERGSTIEN 19,0170,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,1,0,1,0,0,17042018,1,Z1704060947013023136XODNS_Tilsynsobjekt,2018/45577,0
Z1804171533210210239OXQHC_TilsynAvtale,"Hanami, Bar Sushi Tjuvholmen",996567184,KANALEN 1,0250,Oslo,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,1,2,0,2,17042018,0,Z1109231228042181094YRFHN_Tilsynsobjekt,2018/84445,0
Z1712120902401270240PMHJC_TilsynAvtale,Dr. Pizza avd. Galgeberg Lincoln Pub AS,993801348,GALGEBERG 3,0657,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,0,12122017,1,Z1006052059227781189GPXMC_Tilsynsobjekt,2017/240441,0
Z1802061522444900240NWDGC_TilsynAvtale,Lille Sumo,990684006,OLAV VS GATE 4,0161,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,1,0,0,0,0,06022018,1,Z1703161258327043175FVOBQ_Tilsynsobjekt,2018/21902,0
Z1808211530047310239GCQAB_TilsynAvtale,Yummy House,971940883,Sørkedalsveien 5,0369,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,1,21082018,0,Z1603090919321530240XDQOE_Tilsynsobjekt,2018/188731,0
Z1805151422345160239MOZKL_TilsynAvtale,Den Gamle Major,971750995,BOGSTADVEIEN 66,0366,Oslo,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,15052018,1,Z1006052054543991127OJNJR_Tilsynsobjekt,2018/104884,0
Z1805151711385860239HLINB_TilsynAvtale,FUNKY FRESH FOODS AS,994633287,HAUSMANNS GATE 16,0182,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,0,1,15052018,0,Z1411211607412703142JXJIS_Tilsynsobjekt,2018/113386,0
Z1801091458053910239UHYZH_TilsynAvtale,Tekno Kafe AS Teknisk Museum,984384939,KJELSÅSVEIEN 143,0491,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,0,2,09012018,0,Z1006052056279171127QCBGA_Tilsynsobjekt,2018/8333,0
Z1712281007532950240VJXNX_TilsynAvtale,Vulkanfisk AS - Restaurant,998842875,Vulkan 5,0178,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,28122017,1,Z1208231314131033252BLAEC_Tilsynsobjekt,2017/271934,0
Z1812051003354150240IBIDW_TilsynAvtale,Restaurant Teatro,915985254,STORTINGSGATA 16,0161,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,1,0,1,03122018,0,Z1603221010121133198LPIYI_Tilsynsobjekt,2018/271601,0
Z1901181319414060240TNHLK_TilsynAvtale,Never Mind,972794694,VOGTS GATE 68,0477,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,0,0,2,17012019,0,Z1006052055371331127EQJMD_Tilsynsobjekt,2019/14902,0
Z1902120838058200240UXIXS_TilsynAvtale,Sumo Solli Plass AS,983547389,HENRIK IBSENS GATE 90,0255,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,0,0,2,11022019,0,Z1612161428552680388XYGDX_Tilsynsobjekt,2019/12444,0
Z1809191701530700240YCKXJ_TilsynAvtale,Hos Thea,972086630,Gabels gate 11,0272,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,0,2,0,2,19092018,1,Z1006052055142221190PZUPU_Tilsynsobjekt,2018/175666,0
Z1811051258288920239QDTPC_TilsynAvtale,Amundsen bryggeri og spiseri,984790023,STORTINGSGATA 20,0161,Oslo,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,05112018,0,Z1006052056177081126QPWJH_Tilsynsobjekt,2018/239283,0
Z1904121227436060240XUAFA_TilsynAvtale,Eldhuset Bislett,918285393,DALSBERGSTIEN 19,0170,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,12042019,1,Z1704060947013023136XODNS_Tilsynsobjekt,2019/87548,0
Z1905221659530280240JFMWQ_TilsynAvtale,Sanguine Brasseri og Bar,991693637,KIRSTEN FLAGSTADS PLASS 1,0150,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,1,22052019,0,Z1006052056070391127SMZWP_Tilsynsobjekt,2019/79494,0
Z1907110943109800240XCVEV_TilsynAvtale,Nye Istanbul Kebab Grønland AS,994893890,GRØNLAND 14,0188,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,11072019,1,Z1402180933379413133XSRHY_Tilsynsobjekt,2019/152242,0
Z1909060614275170240JHJOQ_TilsynAvtale,Prima Fila,972001198,FRIDTJOF NANSENS PLASS 5,0160,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,05092019,0,Z1006052055529761190SVKDT_Tilsynsobjekt,2019/196572,0
Z1908231452482510240GRYAJ_TilsynAvtale,Cin Cin Café,921748418,Akersgata 47,0180,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,1,2,23082019,0,Z1903220858435230128CPXMZ_Tilsynsobjekt,2019/187912,0
Z1909231646471040240FNJZN_TilsynAvtale,Nord Bjølsen Bakeri,997287134,BERGENSGATA 12,0468,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,0,2,23092019,1,Z1806010935243302024NIHJD_Tilsynsobjekt,2019/162729,0
Z2001240732307200240KVSJT_TilsynAvtale,Wasabi Sushi,922962472,Hagegata 22,0653,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,1,2,23012020,0,Z2001041339184500127UUZKQ_Tilsynsobjekt,2020/15744,0
Z2001311356530290239MSRIB_TilsynAvtale,Aften 1 Pizza AS,822275532,Storgata 39,0182,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,1,1,1,28012020,0,Z1904151359248160128DIKKO_Tilsynsobjekt,2020/18996,0
Z2002140658002340240HIMEX_TilsynAvtale,Never Mind,972794694,VOGTS GATE 68,0477,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,13022020,0,Z1006052055371331127EQJMD_Tilsynsobjekt,2020/12772,0
Z2001091050508030240TFNGS_TilsynAvtale,Pizza Crudo,913207297,KARL JOHANSGATE 39,0162,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,09012020,1,Z1411120912546053100RAXKA_Tilsynsobjekt,2020/3216,0
Z2002271514261800240LEKYN_TilsynAvtale,Golden Mountain Chin Shan House,974163527,Fritjof Nansens plass 4,0160,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,27022020,0,Z1006052055078581190XRKWN_Tilsynsobjekt,2020/42847,0
Z2002031053387630240QIEEG_TilsynAvtale,Cafe Fiasco,972193321,Schweigaardsgate 4,0185,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,31012020,0,Z1006052059188561126YPNDB_Tilsynsobjekt,2020/21930,0
Z2001142153371720239CVCAY_TilsynAvtale,O'Learys Møllergata,914839289,Møllergata 10,0179,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,14012020,0,Z1610252050553410239VVGND_Tilsynsobjekt,2020/9143,0
Z2107291509151510240NBJRT_TilsynAvtale,Subway Lille Grensen,999062075,Akersgata 43,0158,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,29072021,0,Z1703301107506563252BZOHT_Tilsynsobjekt,2021/153373,0
Z2201261136059580240TLGYU_TilsynAvtale,W. B. Samson AS - Linderud,975042049,ERICH MOGENSØNS VEI 38,0594,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,26012022,1,Z1006052100383501190KTPII_Tilsynsobjekt,2022/12215,0
Z2112021428401620239ZMXBK_TilsynAvtale,Burger King Ullevål,979954964,Sognsveien 75 A,0855,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,1,02122021,0,Z1707211304053420240TKMEB_Tilsynsobjekt,2021/249940,0
Z2109201404244820240LQSNC_TilsynAvtale,Lille Saigon 1 AS,812869922,Bernt Ankers gate 27,0183,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,20092021,0,Z1911181245456300128UBQYE_Tilsynsobjekt,2021/189887,0
Z2110221017475500240GBEDB_TilsynAvtale,The Vandelay,995781220,Operagata 30,0194,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,1,1,21102021,0,Z2110141056295073107CBDTS_Tilsynsobjekt,2021/215417,0
Z2201121619249570239AIKWB_TilsynAvtale,Golden Mountain Chin Shan House,974163527,Fritjof Nansens plass 4,0160,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,0,1,12012022,0,Z1006052055078581190XRKWN_Tilsynsobjekt,2022/7682,0
Z2206271144291810240DAQCM_TilsynAvtale,Flints Baguette & Grill,921898088,Professor Birkelands vei 27B,1081,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,0,2,27062022,1,Z1911051615117500239KMTOA_Tilsynsobjekt,2022/115991,0
Z2207121424464250239ETAQD_TilsynAvtale,La Belle Flør Café,918622284,Ullevålsveien 1,0165,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,0,1,12072022,0,Z1910291251001720127EMTQY_Tilsynsobjekt,2022/145757,0
Z2206151318556820239YYVTB_TilsynAvtale,Via Italia AS,998242606,Maridalsveien 17A,0178,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,1,0,1,15062022,0,Z1208141539503833252RRZYD_Tilsynsobjekt,2022/125818,0
Z2207011228128440239BVGJE_TilsynAvtale,Billie`s Kitchen,925051527,Valkyriegata 3,0366,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,01072022,1,Z2006081520406480128PYOYB_Tilsynsobjekt,2022/106290,0
Z2207191421187740239YFUQX_TilsynAvtale,The Greasy House,920625436,Arendalsgata 14,0463,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,1,1,0,0,1,19072022,0,Z1811161444567113251FYHVR_Tilsynsobjekt,2022/151237,0
Z2205231013563260240MRCEA_TilsynAvtale,Kafe Oslo,991203168,WERGELANDSVEIEN 29,0167,Oslo,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,1,0,0,0,0,23052022,1,Z1109011048125410165PXFHU_Tilsynsobjekt,2022/101633,0
Z2207071404097040240IRXWR_TilsynAvtale,Color Fantasy M/S - Oceanic a la carte,992068981,Hjortneskaia,0250,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,07072022,0,Z1407151319063890389JMNRB_Tilsynsobjekt,2022/144113,0
Z2205091558494910240QLONY_TilsynAvtale,Om Mat Restaurant,918845097,Drammensveien 160,0276,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,1,09052022,0,Z1706302202352113252DCCVH_Tilsynsobjekt,2022/98506,0
Z2204281553107420239JNETD_TilsynAvtale,Grand Pizza,993639524,Grønlandsleiret 14,0190,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,1,2,0,0,2,28042022,0,Z1406051500218313251BVUIL_Tilsynsobjekt,2022/90961,0
Z2210111513000910239VWRNY_TilsynAvtale,Vesuvio Cafe AS,913684036,Bjerregaardsgate 29 B,0172,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,0,1,11102022,0,Z1606081126347793252IGMIX_Tilsynsobjekt,2022/221148,0
Z2208301319162760240HRDPZ_TilsynAvtale,Starbucks Coffee avd. Grønlandsleiret,918644059,Grønlandsleiret 1,0190,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,0,1,30082022,0,Z1705301524107883251JXRZC_Tilsynsobjekt,2022/187104,0
Z2210111324518840239SSNID_TilsynAvtale,Oslo Klatresenter,915929788,Olaf Helsets vei 5,0694,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,1,1,11102022,0,Z1906171516542420127KVOTI_Tilsynsobjekt,2022/220823,0
Z2301261012558930240VEWKD_TilsynAvtale,Kylling og Pizza Majorstuen,829923092,Majorstuveien 34,0367,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,1,1,23012023,0,Z2301231004303941027SPVMF_Tilsynsobjekt,2023/16663,0
Z2210182008414050239JTFEV_TilsynAvtale,Grand Café & Vinkjeller,985183007,Karl Johans Gate 31,0159,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,0,1,18102022,0,Z1610250925291973102YFJLU_Tilsynsobjekt,2022/225272,0
Z2211041530309680239VEDUL_TilsynAvtale,Subway Skippergata 25A,912002209,Skippergata 25A,0154,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,04112022,1,Z1507141319076450394RJOBP_Tilsynsobjekt,2022/226799,0
Z2210061451370390239LVAZC_TilsynAvtale,Teddys Softbar,871780072,BRUGATA 3A,0186,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,1,06102022,0,Z1006052056278301189TYAHR_Tilsynsobjekt,2022/217946,0
Z2211291956149260240QLWTB_TilsynAvtale,Indian Street Food & Co,928041549,Sørengkaia 7,0194,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,0,1,29112022,0,Z2204052345051370127QNFPO_Tilsynsobjekt,2022/120971,0
Z2212211030160660240OCULL_TilsynAvtale,New Shalimar,998632536,KONGHELLEGATA 5,0569,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,1,0,21122022,1,Z1904101250351462025ZCXWD_Tilsynsobjekt,2022/260650,0
Z2301031359500390239KEJEK_TilsynAvtale,Illegal burger,914592224,Olaf Ryes plass 4,0179,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,0,2,03012023,1,Z1802151726584710392VWIYU_Tilsynsobjekt,2022/254859,0
Z2212141959118940240ILSXK_TilsynAvtale,Haveli Kalbakken,911686538,NEDRE KALBAKK VEI 2,0950,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,0,1,14122022,0,Z1502021045471583199MQZEX_Tilsynsobjekt,2022/271248,0
Z2212191408373120239PIARQ_TilsynAvtale,Wasabi Sushi,922962472,Hagegata 22,0653,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,0,0,19122022,1,Z2001041339184500127UUZKQ_Tilsynsobjekt,2022/264996,0
Z2209081704535030240VFNXA_TilsynAvtale,NABO Kitchen & Bar,987024860,Essendrops gate 9,0368,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,0,1,08092022,0,Z1006052056027511126WDTOB_Tilsynsobjekt,2022/194626,0
Z2210211154337550239THDHJ_TilsynAvtale,Katla,919825812,Universitetsgata 12,0164,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,1,1,20102022,0,Z1811291446422770399UQHWD_Tilsynsobjekt,2022/228683,0
Z2209131827101960239IQZMY_TilsynAvtale,Bar Polar,914226929,Sandakerveien 72,0484,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,3,3,1,3,13092022,0,Z1803201019341163128GLICA_Tilsynsobjekt,2022/198548,0
Z2301261912380290240GNUDN_TilsynAvtale,Mistral Restaurant,928768341,Majorstuveien 41A,0367,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,0,0,2,26012023,0,Z2211101538312161013VMNGP_Tilsynsobjekt,2023/19851,0
Z2211301546184240239UZCED_TilsynAvtale,Baker Hansen Røa,976001931,Vækerøveien 207,0751,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,1,1,30112022,0,Z1801161540041363252WIKXF_Tilsynsobjekt,2022/261131,0
Z1810251009375790240QNCJY_TilsynAvtale,Ris bolle Thai cafe,996211010,DRONNINGENS GATE 25,0154,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,0,2,24102018,0,Z1705241026110382024SYHNC_Tilsynsobjekt,2018/239632,0
Z1909111515538550239OAMMI_TilsynAvtale,Bella Bistro,919803185,Grefsenveien 94 A,0492,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,1,0,1,11092019,0,Z1801041338118503163KJKRO_Tilsynsobjekt,2019/201236,0
Z2211111235598300239PVAFM_TilsynAvtale,Trollvannsstua Marka,971783958,TROLLVANNSVEIEN 3,0490,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,1,0,0,1,1,11112022,0,Z1006052056327251126KHWRG_Tilsynsobjekt,2022/247274,0
Z1904241457514860240ILMEW_TilsynAvtale,Marrakech - Vippa,922316708,Akershusstranda 25,0150,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,24042019,0,Z1904230939450910385UFZGG_Tilsynsobjekt,2019/96879,0
Z1811281255121420240AAMOA_TilsynAvtale,Veitvet Sportbar & Pizza AS,995243199,VEITVETVEIEN 8,0596,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,3,0,0,3,23112018,0,Z1608100847049003105MLWYC_Tilsynsobjekt,2018/264557,0
Z2207251530186690240JNEBR_TilsynAvtale,Veitvet Sportbar & Pizza AS,995243199,VEITVETVEIEN 8,0596,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,1,2,25072022,1,Z1608100847049003105MLWYC_Tilsynsobjekt,2022/151419,0
Z2109201236142460239FALBU_TilsynAvtale,Deli CC,924493542,Lilleakerveien 16,0283,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,0,1,20092021,0,Z2106220755391220376BULOF_Tilsynsobjekt,2021/189162,0
Z1903071414043530240ZKZLN_TilsynAvtale,Lett og Mett Duniya Grill AS,999664113,Brugata 8,0168,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,0,07032019,1,Z1401300859111363151AQUTL_Tilsynsobjekt,2019/49092,0
Z2207201308343710240KYMQH_TilsynAvtale,Sushi Mio,927541068,Holmlia Senter vei 10,1255,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,1,1,20072022,0,Z2109220924334670127XWNES_Tilsynsobjekt,2022/152079,0
Z1609260725344290240ZGEKY_TilsynAvtale,Subway - Byporten,986922695,JERNBANETORGET 6,0154,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,26092016,1,Z1101211633447131086WAJXK_Tilsynsobjekt,2016/193497,0
Z1710130954090780239VVBHD_TilsynAvtale,Restaurant Gamle Renna,919163089,Trondheimsveien 187,0570,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,1,2,12102017,0,Z1709211046290423109PVORF_Tilsynsobjekt,2017/211742,0
Z1902111025201090240NWXLO_TilsynAvtale,Yamazaki sushi og wok as,921681887,Pilestredet 51 B,0350,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,11022019,1,Z1812281921137923251PGCRJ_Tilsynsobjekt,2019/19518,0
Z2001200759361530240LQVUI_TilsynAvtale,Hakkaiza,916526113,Sørengkaia 116 (postadresse),0194,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,16012020,0,Z1606031136321983252YITLV_Tilsynsobjekt,2019/269796,0
Z1610071007536460240OGCXW_TilsynAvtale,Kampen Bistro Kafe Kampen,983561756,BØGATA 21,0655,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,07102016,1,Z1006052055209291190TEYNU_Tilsynsobjekt,2016/204205,0
Z1709221341094300239HHWUV_TilsynAvtale,Punjab Tandoori,915797997,Grønland 24,0188,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,0,1,2,22092017,1,Z1604271200395070240DTUMO_Tilsynsobjekt,2017/180650,0
Z2002131531167320240UUBNO_TilsynAvtale,Lille Sumo,990684006,OLAV VS GATE 4,0161,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,0,1,13022020,0,Z1703161258327043175FVOBQ_Tilsynsobjekt,2020/32275,0
Z1611091337206750239TIEEL_TilsynAvtale,Skur 33,983157726,AKERSHUSSTRANDA 11,0150,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,2,2,09112016,0,Z1006052055112101126CVXPL_Tilsynsobjekt,2016/237545,0
Z1709081523113190239NSPND_TilsynAvtale,Persia Classic Restaurant,911792958,KEYSERS GATE 7B,0165,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,3,0,2,08092017,1,Z1508061551146770381VUGCD_Tilsynsobjekt,2017/182959,0
Z2001231057119330240DPCKH_TilsynAvtale,Sofienlund Spiseri,922093482,Drammensveien 149,0277,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,1,0,1,22012020,0,Z1909261442034730128IVQRO_Tilsynsobjekt,2020/14031,0
